subdir,tool_name,duration,step,token_count,error,error_type,num_arguments,num_tool_calls,completion_tokens,prompt_tokens,has_error,is_retry,duplicate_tool_calls,token_ratio,total_tokens,time_per_token,cached_tokens_pct,finish_reason,model_name,error_msg_length,error_contains_keyerror,error_contains_typeerror,error_contains_valueerror,error_contains_indexerror,error_contains_syntaxerror,error_contains_nameerror,error_contains_attributeerror,error_contains_runtimeerror,arg_complexity,observation_length,consecutive_retries
wiki00532_4,final_answer,3.0442190170288086,4,3832,,,1,1,109,3723,0,,0,0.0293,3832,0.000794,92.83,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,455,0,
wiki00351_3,get_statement,9.58782434463501,1,3556,,,1,1,61,3495,0,,0,0.0175,3556,0.002696,84.23,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,43,
wiki00351_3,get_statement,0.9541487693786621,2,3601,,,1,1,15,3586,0,,0,0.0042,3601,0.000265,82.1,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,31,
wiki00351_3,get_statement,1.945343017578125,3,3726,,,1,1,46,3680,0,,0,0.0125,3726,0.000522,93.91,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,30,
wiki00351_3,get_statement,0.7831072807312012,4,3790,,,1,1,15,3775,0,,0,0.004,3790,0.000207,88.16,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,37,
wiki00351_3,final_answer,2.168222665786743,5,3967,,,1,1,97,3870,0,,0,0.0251,3967,0.000547,95.92,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,416,0,
code00222_7,get_neighbours,10.543545246124268,1,3447,,,2,1,60,3387,0,,0,0.0177,3447,0.003059,86.92,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,62,
code00222_7,get_neighbours,4.3383026123046875,2,3513,,,2,1,22,3491,0,,0,0.0063,3513,0.001235,84.33,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,62,
code00222_7,final_answer,1.4609029293060303,3,3712,,,1,1,109,3603,0,,0,0.0303,3712,0.000394,92.37,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,395,0,
wiki00309_1,get_statement,9.592400550842285,1,3400,,,1,1,46,3354,0,,0,0.0137,3400,0.002821,87.78,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,19,
wiki00309_1,get_statement,0.7717390060424805,2,3450,,,1,1,15,3435,0,,0,0.0044,3450,0.000224,85.71,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,30,
wiki00309_1,final_answer,3.171053409576416,3,3644,,,1,1,112,3532,0,,0,0.0317,3644,0.00087,90.6,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,458,0,
wiki00750_4,get_statement,8.779664039611816,1,3514,,,1,1,46,3468,0,,0,0.0133,3514,0.002498,84.89,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,56,
wiki00750_4,get_statement,0.9791674613952637,2,3571,,,1,1,15,3556,0,,0,0.0042,3571,0.000274,93.59,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,81,
wiki00750_4,final_answer,2.103994846343994,3,3734,,,1,1,77,3657,0,,0,0.0211,3734,0.000563,94.5,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,328,0,
instruct00340_2,get_statement,11.787258625030518,1,3542,,,1,1,61,3481,0,,0,0.0175,3542,0.003328,84.57,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,26,
instruct00340_2,get_statement,1.2313635349273682,2,3612,,,1,1,46,3566,0,,0,0.0129,3612,0.000341,82.56,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,37,
instruct00340_2,get_neighbours,0.9223806858062744,3,3674,,,2,1,22,3652,0,,0,0.006,3674,0.000251,91.13,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,93,
instruct00340_2,final_answer,1.957167148590088,4,3865,,,1,1,94,3771,0,,0,0.0249,3865,0.000506,95.04,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,439,0,
code00009_2,get_statement,11.011502981185913,1,3510,,,1,1,61,3449,0,,0,0.0177,3510,0.003137,85.36,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,19,
code00009_2,get_statement,1.1601319313049316,2,3582,,,1,1,46,3536,0,,0,0.013,3582,0.000324,83.26,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,23,
code00009_2,get_statement,0.6818034648895264,3,3640,,,1,1,15,3625,0,,0,0.0041,3640,0.000187,91.81,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,24,
code00009_2,final_answer,2.0265486240386963,4,3812,,,1,1,92,3720,0,,0,0.0247,3812,0.000532,92.9,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,330,0,
wiki00863_7,get_descendants,8.429115295410156,1,3517,,,2,1,60,3457,0,,0,0.0174,3517,0.002397,85.16,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,216,
wiki00863_7,get_neighbours,3.8277764320373535,2,3689,,,2,1,84,3605,0,,0,0.0233,3689,0.001038,92.32,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,40,
wiki00863_7,get_statement,2.2051432132720947,3,3769,,,1,1,61,3708,0,,0,0.0165,3769,0.000585,93.2,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,37,
wiki00863_7,final_answer,3.351789951324463,4,3889,,,1,1,90,3799,0,,0,0.0237,3889,0.000862,94.34,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,390,0,
code00398_2,get_statement,12.705060720443726,1,3623,,,1,1,91,3532,0,,0,0.0258,3623,0.003507,83.35,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,39,
code00398_2,get_statement,1.9204211235046387,2,3697,,,1,1,76,3621,0,,0,0.021,3697,0.000519,95.44,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,43,
code00398_2,get_statement,0.9010605812072754,3,3779,,,1,1,61,3718,0,,0,0.0164,3779,0.000238,79.18,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,31,
code00398_2,get_statement,1.4324884414672852,4,3859,"{'type': 'AgentExecutionError', 'message': ""Error whene executing tool get_statement with arguments {'node_id': 'H'}: KeyError: 'H'\nYou should only use this tool with a correct input.\nAs a reminder, this tool's description is the following: 'Returns the statement associated with a node.'.\nIt takes inputs: {'node_id': {'type': 'string', 'description': 'Identifier of the node'}} and returns output type string""}",AgentExecutionError,1,1,46,3813,1,,0,0.0121,3859,0.000371,90.64,tool_calls,gpt-4o-2024-08-06,366,1,0,0,0,0,0,0,0,16,0,
code00398_2,bfs,1.498762845993042,5,4066,,,2,1,58,4008,0,,0,0.0145,4066,0.000369,92.61,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,45,305,
code00398_2,final_answer,1.3041863441467285,6,4307,,,1,1,99,4208,0,,0,0.0235,4307,0.000303,85.17,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,432,0,
wiki00258_2,get_statement,12.303205728530884,1,3453,,,1,1,91,3362,0,,0,0.0271,3453,0.003563,87.57,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,17,
wiki00258_2,get_descendants,1.2565281391143799,2,3473,,,3,1,26,3447,0,,0,0.0075,3473,0.000362,92.83,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,57,133,
wiki00258_2,final_answer,1.766920566558838,3,3633,,,1,1,57,3576,0,,0,0.0159,3633,0.000486,93.06,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,220,0,
instruct00298_13,get_neighbours,11.329300880432129,1,3469,,,2,1,60,3409,0,,0,0.0176,3469,0.003266,86.36,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,53,
instruct00298_13,final_answer,1.6308214664459229,2,3597,,,1,1,82,3515,0,,0,0.0233,3597,0.000453,94.68,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,271,0,
wiki00210_1,get_statement,8.483541488647461,1,3391,,,1,1,46,3345,0,,0,0.0138,3391,0.002502,88.01,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,16,
wiki00210_1,get_statement,0.7639279365539551,2,3446,,,1,1,15,3431,0,,0,0.0044,3446,0.000222,93.27,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,35,
wiki00210_1,final_answer,2.120481014251709,3,3601,,,1,1,77,3524,0,,0,0.0219,3601,0.000589,94.44,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,327,0,
instruct00578_6,get_statement,13.440260648727417,1,3498,,,1,1,61,3437,0,,0,0.0177,3498,0.003842,85.66,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,51,
instruct00578_6,get_ancestors,1.1074364185333252,2,3550,,,2,1,23,3527,0,,0,0.0065,3550,0.000312,83.47,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,778,
instruct00578_6,get_statement,0.9339573383331299,3,3831,,,1,1,15,3816,0,,0,0.0039,3831,0.000244,90.57,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,24,
instruct00578_6,get_statement,1.6732842922210693,4,3924,,,1,1,15,3909,0,,0,0.0038,3924,0.000426,94.96,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,23,
instruct00578_6,final_answer,2.107503652572632,5,4076,,,1,1,74,4002,0,,0,0.0185,4076,0.000517,95.95,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,307,0,
instruct00130_2,get_statement,9.114665508270264,1,3462,,,1,1,61,3401,0,,0,0.0179,3462,0.002633,86.56,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,23,
instruct00130_2,get_statement,1.3481745719909668,2,3530,,,1,1,46,3484,0,,0,0.0132,3530,0.000382,95.52,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,21,
instruct00130_2,get_statement,0.7749271392822266,3,3584,,,1,1,15,3569,0,,0,0.0042,3584,0.000216,93.25,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,33,
instruct00130_2,final_answer,2.106396198272705,4,3719,,,1,1,60,3659,0,,0,0.0164,3719,0.000566,80.46,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,236,0,
instruct00580_1,get_statement,8.799118757247925,1,3418,,,1,1,78,3340,0,,0,0.0234,3418,0.002574,88.14,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,28,
instruct00580_1,get_statement,1.0726041793823242,2,3448,,,1,1,15,3433,0,,0,0.0044,3448,0.000311,85.76,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,25,
instruct00580_1,final_answer,4.0429606437683105,3,3619,,,1,1,99,3520,0,,0,0.0281,3619,0.001117,90.91,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,424,0,
wiki00189_2,get_ancestors,7.293257474899292,1,3382,,,2,1,69,3313,0,,0,0.0208,3382,0.002156,88.86,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,348,
wiki00189_2,get_statement,0.9942741394042969,2,3510,,,1,1,15,3495,0,,0,0.0043,3510,0.000283,84.23,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,11,
wiki00189_2,final_answer,2.2654311656951904,3,3668,,,1,1,82,3586,0,,0,0.0229,3668,0.000618,92.81,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,351,0,
wiki00147_10,get_neighbours,12.296688318252563,1,3458,"{'type': 'AgentExecutionError', 'message': ""Error whene executing tool get_neighbours with arguments {'node_id': 'Start', 'include_statements': False}: KeyError: 'Start'\nYou should only use this tool with a correct input.\nAs a reminder, this tool's description is the following: 'Returns a description of all nodes connected to the given node by outgoing edges.'.\nIt takes inputs: {'node_id': {'type': 'string', 'description': '(str) The identifier of the node whose neighbors we want to find.'}, 'include_statements': {'type': 'boolean', 'nullable': True, 'description': '(bool, optional) If True, includes the statement text for each neighboring node in the output. Defaults to False.'}} and returns output type string""}",AgentExecutionError,2,1,65,3393,1,,0,0.0192,3458,0.003556,86.77,tool_calls,gpt-4o-2024-08-06,676,1,0,0,0,0,0,0,0,49,0,
wiki00147_10,out_degree,1.4135870933532715,2,3712,"{'type': 'AgentExecutionError', 'message': ""Error whene executing tool out_degree with arguments {'node_id': 'Start'}: KeyError: 'Start'\nYou should only use this tool with a correct input.\nAs a reminder, this tool's description is the following: 'Calculates and returns the number of outgoing edges from a specified node.'.\nIt takes inputs: {'node_id': {'type': 'string', 'description': '(str) The identifier of the node to analyze.'}} and returns output type string""}",AgentExecutionError,1,1,50,3662,1,,0,0.0137,3712,0.000381,80.39,tool_calls,gpt-4o-2024-08-06,422,1,0,0,0,0,0,0,0,20,0,
wiki00147_10,get_neighbours,1.3850429058074951,3,3893,"{'type': 'AgentExecutionError', 'message': ""Error whene executing tool get_neighbours with arguments {'node_id': 'Unwanted program listed?', 'include_statements': False}: KeyError: 'Unwanted program listed?'\nYou should only use this tool with a correct input.\nAs a reminder, this tool's description is the following: 'Returns a description of all nodes connected to the given node by outgoing edges.'.\nIt takes inputs: {'node_id': {'type': 'string', 'description': '(str) The identifier of the node whose neighbors we want to find.'}, 'include_statements': {'type': 'boolean', 'nullable': True, 'description': '(bool, optional) If True, includes the statement text for each neighboring node in the output. Defaults to False.'}} and returns output type string""}",AgentExecutionError,2,1,26,3867,1,,0,0.0067,3893,0.000356,86.06,tool_calls,gpt-4o-2024-08-06,714,1,0,0,0,0,0,0,0,68,0,
wiki00147_10,max_in_degree,0.9109125137329102,4,4157,,,0,1,11,4146,0,,0,0.0027,4157,0.000219,89.53,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,2,62,
wiki00147_10,get_statement,2.2890796661376953,5,4284,,,1,1,46,4238,0,,0,0.0109,4284,0.000534,96.65,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,41,
wiki00147_10,get_statement,0.7795364856719971,6,4345,,,1,1,15,4330,0,,0,0.0035,4345,0.000179,82.77,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,3,
wiki00147_10,get_ancestors,1.7380788326263428,7,4473,,,2,1,62,4411,0,,0,0.0141,4473,0.000389,0.0,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,339,
wiki00147_10,get_neighbours,0.9899706840515137,8,4607,,,2,1,22,4585,0,,0,0.0048,4607,0.000215,89.33,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,49,
wiki00147_10,,0.9899706840515137,9,,"{'type': 'AgentMaxStepsError', 'message': 'Reached max steps.'}",AgentMaxStepsError,0,0,,,1,,0,,,,,,,18,0,0,0,0,0,0,0,0,0,0,
instruct00812_4,get_statement,7.422698736190796,1,3421,,,1,1,46,3375,0,,0,0.0136,3421,0.00217,87.23,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,24,
instruct00812_4,get_statement,0.7586407661437988,2,3472,,,1,1,15,3457,0,,0,0.0043,3472,0.000219,92.57,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,18,
instruct00812_4,get_descendants,1.3277370929718018,3,3616,,,2,1,60,3556,0,,0,0.0169,3616,0.000367,93.59,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,877,
instruct00812_4,final_answer,1.359147310256958,4,3951,,,1,1,72,3879,0,,0,0.0186,3951,0.000344,75.9,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,293,0,
code00139_10,get_statement,9.296553373336792,1,3441,,,1,1,46,3395,0,,0,0.0135,3441,0.002702,86.72,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,48,
code00139_10,get_descendants,2.482114315032959,2,3543,,,2,1,58,3485,0,,0,0.0166,3543,0.000701,84.48,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,29,25,
code00139_10,final_answer,2.0242273807525635,3,3659,,,1,1,74,3585,0,,0,0.0206,3659,0.000553,92.83,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,273,0,
instruct00192_11,get_neighbours,9.705123662948608,1,3423,,,2,1,60,3363,0,,0,0.0178,3423,0.002835,87.54,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,46,
instruct00192_11,get_ancestors,0.7347075939178467,2,3492,,,2,1,23,3469,0,,0,0.0066,3492,0.00021,92.25,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,30,
instruct00192_11,final_answer,2.9679856300354004,3,3657,,,1,1,85,3572,0,,0,0.0238,3657,0.000812,93.17,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,301,0,
instruct00232_10,get_neighbours,14.995023727416992,1,3453,,,2,1,60,3393,0,,0,0.0177,3453,0.004343,86.77,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,73,
instruct00232_10,get_neighbours,0.7195310592651367,2,3539,,,2,1,38,3501,0,,0,0.0109,3539,0.000203,84.09,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,89,
instruct00232_10,final_answer,2.2294769287109375,3,3730,,,1,1,102,3628,0,,0,0.0281,3730,0.000598,91.73,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,404,0,
wiki01175_4,get_statement,10.701849460601807,1,3685,,,1,1,121,3564,0,,0,0.034,3685,0.002904,82.6,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,43,
wiki01175_4,get_statement,2.5742146968841553,2,3754,,,1,1,106,3648,0,,0,0.0291,3754,0.000686,94.74,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,43,
wiki01175_4,get_statement,1.7427873611450195,3,3834,,,1,1,91,3743,0,,0,0.0243,3834,0.000455,78.65,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,34,
wiki01175_4,get_statement,2.111464738845825,4,3912,,,1,1,76,3836,0,,0,0.0198,3912,0.00054,93.43,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,42,
wiki01175_4,get_statement,1.6391727924346924,5,3990,,,1,1,61,3929,0,,0,0.0155,3990,0.000411,74.93,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,42,
wiki01175_4,get_statement,1.2020533084869385,6,4064,,,1,1,46,4018,0,,0,0.0114,4064,0.000296,95.57,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,29,
wiki01175_4,get_statement,0.7947068214416504,7,4122,,,1,1,15,4107,0,,0,0.0037,4122,0.000193,87.27,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,38,
wiki01175_4,final_answer,4.013930559158325,8,4343,,,1,1,146,4197,0,,0,0.0348,4343,0.000924,0.0,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,724,0,
wiki01281_1,get_neighbours,10.61537766456604,1,3458,,,2,1,68,3390,0,,0,0.0201,3458,0.00307,86.84,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,83,
wiki01281_1,get_statement,2.4204156398773193,2,3551,,,1,1,46,3505,0,,0,0.0131,3551,0.000682,83.99,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,17,
wiki01281_1,final_answer,2.2294394969940186,3,3691,,,1,1,93,3598,0,,0,0.0258,3691,0.000604,92.5,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,382,0,
wiki00772_13,get_descendants,7.315176725387573,1,3396,"{'type': 'AgentExecutionError', 'message': ""Error whene executing tool get_descendants with arguments {'node_id': 'Pre-select phone numbers', 'levels': 1}: KeyError: 'Pre-select phone numbers'\nYou should only use this tool with a correct input.\nAs a reminder, this tool's description is the following: 'Identifies all nodes that can be reached from the specified node.'.\nIt takes inputs: {'node_id': {'type': 'string', 'description': '(str) The identifier of the starting node.'}, 'levels': {'type': 'integer', 'nullable': True, 'description': '(int, optional) Maximum number of levels to traverse downward. If None, traverses all possible levels. Defaults to None.'}, 'include_statements': {'type': 'boolean', 'nullable': True, 'description': '(bool, optional) If True, includes the statement text for each descendant node in the output. Defaults to False.'}} and returns output type string""}",AgentExecutionError,2,1,63,3333,1,,0,0.0189,3396,0.002154,88.33,tool_calls,gpt-4o-2024-08-06,847,1,0,0,0,0,0,0,0,52,0,
wiki00772_13,get_neighbours,1.893265724182129,2,3713,"{'type': 'AgentExecutionError', 'message': ""Error whene executing tool get_neighbours with arguments {'node_id': 'Pre-select phone numbers', 'include_statements': False}: KeyError: 'Pre-select phone numbers'\nYou should only use this tool with a correct input.\nAs a reminder, this tool's description is the following: 'Returns a description of all nodes connected to the given node by outgoing edges.'.\nIt takes inputs: {'node_id': {'type': 'string', 'description': '(str) The identifier of the node whose neighbors we want to find.'}, 'include_statements': {'type': 'boolean', 'nullable': True, 'description': '(bool, optional) If True, includes the statement text for each neighboring node in the output. Defaults to False.'}} and returns output type string""}",AgentExecutionError,2,1,71,3642,1,,0,0.0195,3713,0.00051,80.83,tool_calls,gpt-4o-2024-08-06,714,1,0,0,0,0,0,0,0,68,0,
wiki00772_13,bfs,0.9838426113128662,3,3943,,,2,1,21,3922,0,,0,0.0054,3943,0.00025,75.06,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,46,1303,
wiki00772_13,get_neighbours,1.5503151416778564,4,4403,,,2,1,65,4338,0,,0,0.015,4403,0.000352,88.52,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,46,23,
wiki00772_13,final_answer,1.6402335166931152,5,4495,,,1,1,59,4436,0,,0,0.0133,4495,0.000365,66.37,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,235,0,
wiki00724_13,path_between,11.825033187866211,1,3520,,,3,1,68,3452,0,,0,0.0197,3520,0.003359,85.28,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,60,95,
wiki00724_13,path_between,0.9772486686706543,2,3601,,,3,1,26,3575,0,,0,0.0073,3601,0.000271,82.35,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,60,192,
wiki00724_13,final_answer,2.511808156967163,3,3805,,,1,1,89,3716,0,,0,0.024,3805,0.00066,93.0,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,339,0,
instruct00226_1,get_neighbours,10.0760977268219,1,3597,,,2,1,83,3514,0,,0,0.0236,3597,0.002801,83.78,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,89,
instruct00226_1,get_statement,6.271255016326904,2,3683,,,1,1,53,3630,0,,0,0.0146,3683,0.001703,95.21,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,26,
instruct00226_1,get_statement,0.774625301361084,3,3735,,,1,1,15,3720,0,,0,0.004,3735,0.000207,79.14,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,28,
instruct00226_1,get_descendants,2.7990787029266357,4,3869,,,3,1,57,3812,0,,0,0.015,3869,0.000723,90.66,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,57,71,
instruct00226_1,get_statement,0.6035099029541016,5,3946,,,1,1,15,3931,0,,0,0.0038,3946,0.000153,91.17,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,40,
instruct00226_1,final_answer,1.8780920505523682,6,4150,,,1,1,121,4029,0,,0,0.03,4150,0.000453,95.31,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,499,0,
wiki00687_4,get_statement,8.270911931991577,1,3540,,,1,1,76,3464,0,,0,0.0219,3540,0.002336,84.99,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,22,
wiki00687_4,get_statement,2.1718223094940186,2,3612,,,1,1,61,3551,0,,0,0.0172,3612,0.000601,93.72,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,32,
wiki00687_4,get_statement,1.6978933811187744,3,3687,,,1,1,46,3641,0,,0,0.0126,3687,0.000461,94.92,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,15,
wiki00687_4,get_statement,0.7808127403259277,4,3746,,,1,1,15,3731,0,,0,0.004,3746,0.000208,96.06,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,18,
wiki00687_4,final_answer,3.94648814201355,5,3930,,,1,1,107,3823,0,,0,0.028,3930,0.001004,77.01,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,486,0,
code00139_9,get_descendants,7.230389595031738,1,3467,,,2,1,57,3410,0,,0,0.0167,3467,0.002085,86.33,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,32,42,
code00139_9,get_neighbours,1.050382137298584,2,3587,,,1,1,64,3523,0,,0,0.0182,3587,0.000293,83.57,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,21,
code00139_9,get_neighbours,1.7306666374206543,3,3658,,,1,1,48,3610,0,,0,0.0133,3658,0.000473,81.55,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,21,
code00139_9,get_neighbours,2.1235861778259277,4,3719,,,1,1,16,3703,0,,0,0.0043,3719,0.000571,79.5,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,21,
code00139_9,get_neighbours,0.6609339714050293,5,3810,,,1,1,16,3794,0,,0,0.0042,3810,0.000173,87.72,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,16,35,
code00139_9,final_answer,1.8725018501281738,6,4013,,,1,1,117,3896,0,,0,0.03,4013,0.000467,88.71,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,429,0,
instruct00270_9,get_descendants,17.96453285217285,1,3476,,,3,1,69,3407,0,,0,0.0203,3476,0.005168,86.41,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,57,91,
instruct00270_9,final_answer,2.0220117568969727,2,3617,,,1,1,96,3521,0,,0,0.0273,3617,0.000559,94.52,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,395,0,
wiki00705_11,shortest_path,9.764777421951294,1,3467,,,3,1,27,3440,0,,0,0.0078,3467,0.002816,85.58,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,60,396,
wiki00705_11,final_answer,2.4539883136749268,2,3755,,,1,1,114,3641,0,,0,0.0313,3755,0.000654,91.4,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,372,0,
instruct00094_11,get_neighbours,8.633449792861938,1,3464,,,2,1,68,3396,0,,0,0.02,3464,0.002492,86.69,tool_calls,gpt-4o-2024-08-06,0,,,,,,,,,44,62,
